Wall time,Step,Value
1784441334.0878437,367,0.011622985824942589
1784441334.5376313,368,0.010548959486186504
1784441335.002674,369,0.010896867141127586
1784441337.0247977,373,0.010927509516477585
1784441337.517682,374,0.009838161058723927
1784441338.0211844,375,0.008860399946570396
1784441339.0390716,377,0.010161129757761955
1784441339.539829,378,0.011784045025706291
1784441341.5467718,382,0.010554797947406769
1784441342.5977936,384,0.009676368907094002
1784441343.0937219,385,0.009170464240014553
1784441343.5861518,386,0.00960613414645195
1784441345.1685414,389,0.009579287841916084
1784441345.6552045,390,0.007682500407099724
1784441346.127384,391,0.007424073293805122
1784441346.6044846,392,0.008485782891511917
1784441347.0793421,393,0.00808663759380579
1784441347.549882,394,0.007001148536801338
1784441348.023392,395,0.006551648490130901
1784441348.4963772,396,0.006769736297428608
1784441348.9755147,397,0.007072536274790764
1784441349.4490638,398,0.007246334105730057
1784441349.9141953,399,0.0076743378303945065
1784441350.389686,400,0.006964751519262791
1784441350.8635106,401,0.006947527639567852
1784441351.3290412,402,0.0076820868998765945
1784441352.2632954,404,0.007974568754434586
1784441353.202108,406,0.007078971713781357
1784441353.6738725,407,0.007372248452156782
1784441354.1608474,408,0.007007030304521322
1784441354.6465101,409,0.006421057507395744
1784441356.0567408,412,0.007200655993074179
1784441356.5520515,413,0.006965083070099354
1784441357.0304768,414,0.00671780202537775
1784441357.5122926,415,0.006481041666120291
1784441359.0499463,418,0.007077363319694996
1784441359.5270922,419,0.00718224560841918
1784441360.4833467,421,0.007326588034629822
1784441360.9939015,422,0.006990551948547363
1784441362.494714,425,0.006320266053080559
1784441362.9692113,426,0.006130809895694256
1784441363.4524052,427,0.006505915429443121
1784441364.423789,429,0.006864654831588268
1784441364.9133842,430,0.006178667768836021
1784441365.4013135,431,0.00603355560451746
1784441366.872568,434,0.006485409568995237
1784441367.3777194,435,0.006971351802349091
1784441367.8642833,436,0.0067896293476223946
1784441368.3528507,437,0.006943998392671347
1784441368.8703651,438,0.006253479048609734
1784441369.3792944,439,0.006688946392387152
1784441369.8666778,440,0.006704751402139664
1784441370.3591928,441,0.006612216588109732
1784441371.3545563,443,0.00635768286883831
1784441371.8845563,444,0.0060479482635855675
1784441372.4092994,445,0.00565952155739069
1784441372.920369,446,0.005510921590030193
1784441374.9693148,450,0.005640964023768902
1784441375.4318292,451,0.005453960504382849
1784441375.8772936,452,0.005815289914608002
1784441376.3182569,453,0.006113592069596052
1784441376.752558,454,0.00635878648608923
1784441377.6249359,456,0.005776453763246536
1784441378.492933,458,0.0062798610888421535
1784441379.3692899,460,0.006735851522535086
1784441379.801135,461,0.0058992705307900906
1784441380.2412014,462,0.005453111138194799
1784441381.1186376,464,0.004610976204276085
1784441381.5564828,465,0.004890204407274723
1784441381.9915688,466,0.005672869738191366
1784441382.8664553,468,0.0070481873117387295
1784441383.743458,470,0.0062201013788580894
1784441384.1862435,471,0.006940259598195553
1784441385.0976944,473,0.0074206385761499405
1784441385.5344844,474,0.007282375358045101
1784441385.9702437,475,0.006980943959206343
1784441387.283503,478,0.006294949911534786
1784441387.7157593,479,0.0069539970718324184
1784441388.1482923,480,0.0067778765223920345
1784441388.581186,481,0.00587108638137579
1784441389.0304868,482,0.006119124591350555
1784441389.4688926,483,0.006082515697926283
1784441389.9021177,484,0.005761193111538887
1784441390.7793548,486,0.005853553768247366
1784441391.2154455,487,0.005578500684350729
1784441391.6543114,488,0.005341839045286179
1784441392.0901945,489,0.005959544330835342
1784441392.523735,490,0.0061182319186627865
1784441392.9612906,491,0.005508444271981716
1784441394.2711997,494,0.005391744431108236
1784441394.7058697,495,0.005891397595405579
1784441395.5738869,497,0.006201106123626232
1784441396.022556,498,0.00594441220164299
1784441396.4603455,499,0.004900309257209301
1784441397.340512,501,0.005475675221532583
1784441397.7784061,502,0.0058173383586108685
1784441398.212883,503,0.006033945828676224
1784441399.517254,506,0.0045512523502111435
1784441399.9584694,507,0.0050057172775268555
1784441400.3977902,508,0.005252815783023834
1784441400.8341496,509,0.005510612390935421
1784441401.2753778,510,0.0060677966102957726
1784441401.7065897,511,0.005731765180826187
1784441402.140855,512,0.005576893221586943
1784441402.573396,513,0.005090484395623207
1784441403.010344,514,0.004843072034418583
1784441403.883384,516,0.004957277327775955
1784441404.3144596,517,0.005941922776401043
1784441404.748987,518,0.0065312194637954235
1784441405.1914842,519,0.005765439011156559
1784441405.6269422,520,0.005756358616054058
1784441406.0622215,521,0.006147506646811962
1784441406.936244,523,0.005688793025910854
1784441408.2390656,526,0.006383001804351807
1784441409.970366,530,0.005015186034142971
1784441411.2772968,533,0.004699153825640678
1784441411.7136831,534,0.004740710835903883
1784441412.1511626,535,0.004166313447058201
1784441412.5830135,536,0.003920949995517731
1784441413.0202436,537,0.003915265202522278
1784441413.4586885,538,0.004433720838278532
