Wall time,Step,Value
1784441163.4622357,0,0.0
1784441164.449461,2,0.0
1784441164.9360507,3,0.0
1784441165.4232519,4,0.0
1784441167.8448575,9,0.0
1784441168.3180058,10,0.0
1784441168.7980428,11,0.0
1784441170.2415743,14,0.0
1784441170.7850683,15,0.0
1784441171.2582734,16,0.0
1784441172.2069702,18,0.0
1784441172.67866,19,0.0
1784441173.1514504,20,0.0
1784441174.0903533,22,0.0
1784441174.5550952,23,0.0
1784441175.9537055,26,2.0345052689663135e-05
1784441176.421629,27,0.0002848307485692203
1784441176.889912,28,0.0063374838791787624
1784441177.3743575,29,0.0009969075908884406
1784441177.8448865,30,0.0
1784441179.2325437,33,0.00019327799964230508
1784441179.695622,34,0.00244140625
1784441180.6138036,36,0.0312601737678051
1784441181.082892,37,0.0483907088637352
1784441181.54778,38,0.0954488143324852
1784441182.029071,39,0.20941162109375
1784441182.5792866,40,0.2969157099723816
1784441186.2014246,47,0.5172322988510132
1784441186.7373037,48,0.5002848505973816
1784441187.292165,49,0.4612528681755066
1784441187.8465629,50,0.42999267578125
1784441188.382384,51,0.3796590268611908
1784441188.9472146,52,0.3774922788143158
1784441189.5293214,53,0.3496500849723816
1784441190.0365343,54,0.2656758725643158
1784441190.5404997,55,0.1707560271024704
1784441191.5515213,57,0.011301676742732525
1784441193.115402,60,0.0
1784441193.6239636,61,0.0
1784441194.145381,62,0.0
1784441194.6603134,63,0.0
1784441195.6666725,65,0.0
1784441196.1679358,66,0.0
1784441196.6731691,67,0.0
1784441197.1823688,68,0.0
1784441198.1860535,70,0.0
1784441198.690798,71,0.0
1784441199.7050314,73,0.0
1784441200.7166874,75,0.0
1784441201.7305636,77,0.0
1784441202.2373497,78,0.0
1784441202.7468133,79,0.0
1784441203.2470787,80,0.0
1784441204.248457,82,0.0
1784441204.7372253,83,0.0
1784441205.7405505,85,0.0
1784441206.2455401,86,0.0
1784441206.7406378,87,5.086263263365254e-05
1784441207.7512646,89,0.000457763671875
1784441208.2529292,90,0.0021565756760537624
1784441210.770453,95,0.0250244140625
1784441212.7424998,99,0.0633544921875
1784441213.238531,100,0.034088134765625
1784441214.718137,103,0.0171000175178051
1784441215.2208152,104,0.0260111503303051
1784441216.2026412,106,0.0198465995490551
1784441216.69076,107,0.01434326171875
1784441217.1870565,108,0.01225789450109005
1784441217.673779,109,0.0096435546875
1784441218.1732395,110,0.0023701987229287624
1784441218.6592765,111,0.000823974609375
1784441219.1457329,112,0.0012410482158884406
1784441220.1239464,114,0.0010782878380268812
1784441220.611339,115,0.001434326171875
1784441221.0921519,116,0.0018208822002634406
1784441222.9982526,120,0.0011698405724018812
1784441223.4774995,121,0.0010579427471384406
1784441225.372381,125,0.01286824606359005
1784441225.8380399,126,0.01922607421875
1784441226.77715,128,0.03753662109375
1784441227.2520044,129,0.0576375350356102
1784441227.7160437,130,0.067138671875
1784441228.1963298,131,0.0705057829618454
1784441228.6750555,132,0.0752360075712204
1784441229.615109,134,0.0699564665555954
1784441230.558554,136,0.0645853728055954
1784441231.0273929,137,0.06524658203125
1784441231.5272965,138,0.0708211287856102
1784441232.0101695,139,0.0761311873793602
1784441233.8736982,143,0.07891845703125
1784441234.3347735,144,0.06610107421875
1784441234.803158,145,0.0727946013212204
1784441235.261285,146,0.0810139998793602
1784441235.7246554,147,0.083221435546875
1784441237.1236076,150,0.084686279296875
1784441238.973142,154,0.0692952498793602
1784441239.8961737,156,0.049957275390625
1784441240.356879,157,0.0424397811293602
1784441241.2789044,159,0.0319315604865551
1784441241.7361507,160,0.027252197265625
1784441242.650004,162,0.023162841796875
1784441243.1068587,163,0.0192972831428051
1784441243.5578327,164,0.0194193534553051
1784441244.45843,166,0.0161539725959301
1784441245.3486116,168,0.012359619140625
1784441246.2388833,170,0.00908406637609005
1784441246.6774473,171,0.009226481430232525
1784441247.1261857,172,0.010223388671875
1784441248.0122578,174,0.007975260727107525
1784441248.4606261,175,0.0066731772385537624
1784441248.9019883,176,0.005157470703125
1784441249.3464084,177,0.004638671875
1784441249.7792077,178,0.006815592758357525
1784441250.6512518,180,0.0091552734375
1784441251.1212149,181,0.007843017578125
1784441251.5699978,182,0.009429931640625
1784441252.0168037,183,0.0167032890021801
1784441252.4637918,184,0.019866943359375
1784441252.9074755,185,0.015350341796875
1784441253.349767,186,0.0108642578125
1784441254.677426,189,0.01756795309484005
1784441255.1206043,190,0.0166727714240551
1784441255.5581987,191,0.011912028305232525
1784441255.996911,192,0.011362711898982525
1784441257.3250039,195,0.013885498046875
1784441258.64169,198,0.01561482809484005
1784441259.0831683,199,0.01720174215734005
1784441259.5231981,200,0.014506022445857525
1784441260.3987715,202,0.010843913070857525
1784441260.834892,203,0.009684245102107525
1784441261.2741826,204,0.010009765625
1784441261.7128851,205,0.01153564453125
1784441262.6095128,207,0.01402791403234005
1784441263.0593944,208,0.010874430648982525
1784441263.4925044,209,0.0066121420823037624
1784441264.3787992,211,0.00911458395421505
1784441265.2612808,213,0.0193888358771801
1784441266.1509423,215,0.02242024801671505
1784441266.5905783,216,0.016510009765625
1784441267.4686928,218,0.011057536117732525
1784441267.9074898,219,0.00981648825109005
1784441268.353361,220,0.008921305648982525
1784441268.7964272,221,0.008524577133357525
1784441269.2429037,222,0.01259358786046505
1784441270.124422,224,0.02423095703125
1784441270.573022,225,0.02098592184484005
1784441271.0202591,226,0.01805623434484005
1784441272.3544018,229,0.0293375663459301
1784441273.251067,231,0.0360616073012352
1784441273.7006822,232,0.0295206718146801
1784441274.5911915,234,0.0321553573012352
1784441275.0411117,235,0.0257975272834301
1784441275.5170355,236,0.02791341207921505
1784441276.0133948,237,0.0393880233168602
1784441276.4876955,238,0.0499369315803051
1784441276.9378452,239,0.04962158203125
1784441277.8241098,241,0.0567626953125
1784441278.2611537,242,0.0561726912856102
1784441279.1562011,244,0.0739339217543602
1784441279.600509,245,0.0876261442899704
1784441280.0436542,246,0.0982666015625
1784441280.4873023,247,0.1086018905043602
1784441280.9270089,248,0.09661865234375
1784441281.3748708,249,0.0771484375
1784441282.703459,252,0.1156412810087204
1784441283.1418557,253,0.1177164763212204
1784441283.586604,254,0.097747802734375
1784441284.0247643,255,0.0908406600356102
1784441284.9063673,257,0.0775553435087204
1784441285.3535626,258,0.0898946151137352
1784441285.7971325,259,0.09466552734375
1784441286.2467067,260,0.100189208984375
1784441287.1383407,262,0.1025797575712204
1784441287.5884147,263,0.0938924178481102
1784441289.7945323,268,0.10028076171875
1784441290.679531,270,0.0801900252699852
1784441291.123165,271,0.10382080078125
1784441292.4320824,274,0.12469482421875
1784441292.8652837,275,0.1034749373793602
1784441293.300722,276,0.0795695036649704
1784441294.1738946,278,0.097808837890625
1784441294.6159532,279,0.0914103239774704
1784441295.061112,280,0.0783589705824852
1784441295.4989586,281,0.0828654021024704
1784441295.9458015,282,0.087371826171875
1784441296.3935745,283,0.0963541716337204
1784441296.8404868,284,0.09381103515625
1784441297.2821264,285,0.1040242537856102
1784441298.162331,287,0.0949910506606102
1784441298.6055207,288,0.0839436873793602
1784441299.4912622,290,0.08331298828125
1784441299.936673,291,0.0901997908949852
1784441301.6902676,295,0.0862833708524704
1784441302.1305773,296,0.0832010954618454
1784441302.5707026,297,0.0945536345243454
1784441303.0137506,298,0.09185791015625
1784441303.4529717,299,0.0860188826918602
1784441303.8877227,300,0.082977294921875
1784441305.6703873,304,0.0972493514418602
1784441306.1197639,305,0.1000264510512352
1784441306.5644796,306,0.103546142578125
1784441307.00681,307,0.0994669646024704
1784441307.4467182,308,0.0982462614774704
1784441307.9065976,309,0.0970357283949852
1784441308.872172,311,0.0953877791762352
1784441309.328683,312,0.089141845703125
1784441309.7911367,313,0.0919392928481102
1784441310.2406366,314,0.1007487028837204
1784441310.6817298,315,0.117156982421875
1784441311.1532712,316,0.1117655485868454
1784441312.1158683,318,0.0745747908949852
1784441312.5959113,319,0.0787455290555954
1784441313.052769,320,0.09625244140625
1784441313.494453,321,0.0919087752699852
1784441313.9659467,322,0.0742594450712204
1784441314.853678,324,0.090911865234375
1784441316.192379,327,0.0901591032743454
1784441317.0786703,329,0.0761820524930954
1784441317.522358,330,0.0787251815199852
1784441317.9673877,331,0.0788065642118454
1784441318.4226832,332,0.077667236328125
1784441318.8654494,333,0.0752766951918602
1784441320.62897,337,0.077911376953125
1784441321.074088,338,0.0798136442899704
1784441321.9497192,340,0.0852559432387352
1784441322.8454456,342,0.0881144255399704
1784441323.2921045,343,0.087646484375
1784441323.7333095,344,0.0821024626493454
1784441324.1741548,345,0.0821533203125
1784441324.6150417,346,0.0784098356962204
1784441325.5050867,348,0.092987060546875
1784441325.9488688,349,0.0863545760512352
1784441326.3986826,350,0.0874430388212204
1784441327.2831483,352,0.0797627791762352
1784441327.7240322,353,0.0757649764418602
1784441328.1698377,354,0.0770161971449852
1784441328.611238,355,0.076873779296875
1784441329.50207,357,0.0809326171875
1784441329.9464648,358,0.07867431640625
1784441330.8430777,360,0.0680948942899704
1784441331.29377,361,0.0715840682387352
1784441331.7383397,362,0.0707499235868454
1784441332.1843414,363,0.0671488493680954
1784441332.6349554,364,0.0775248259305954
1784441333.0825663,365,0.0821634978055954
1784441333.5699508,366,0.0847269743680954
1784441334.088844,367,0.0782674178481102
1784441334.5387402,368,0.0726420134305954
1784441335.0037067,369,0.07421875
1784441337.0261457,373,0.0755615234375
1784441337.5186965,374,0.0700887069106102
1784441338.0222006,375,0.0662943571805954
1784441339.0400784,377,0.0716451033949852
1784441339.5410771,378,0.0809224471449852
1784441341.5479305,382,0.0734761580824852
1784441342.5990045,384,0.0646769255399704
1784441343.0949395,385,0.0644124373793602
