Wall time,Step,Value
1784457059.9060903,106,0.15748684108257294
1784457060.3474736,107,0.15361610054969788
1784457060.7791853,108,0.15710562467575073
1784457061.2243044,109,0.1663939505815506
1784457061.6619663,110,0.17494851350784302
1784457062.0941563,111,0.16601690649986267
1784457062.5336146,112,0.14258217811584473
1784457063.4280128,114,0.14888963103294373
1784457063.8598387,115,0.16451504826545715
1784457064.2932897,116,0.15073975920677185
1784457066.024926,120,0.11564096063375473
1784457066.4532733,121,0.12499766051769257
1784457068.1906521,125,0.11743929237127304
1784457068.6142879,126,0.11681222170591354
1784457069.5140722,128,0.11772321909666061
1784457069.9529846,129,0.12089886516332626
1784457070.384958,130,0.11896735429763794
1784457070.8284478,131,0.1194990873336792
1784457071.279928,132,0.11979242414236069
1784457072.157515,134,0.11540519446134567
1784457073.0404513,136,0.11167469620704651
1784457073.4764984,137,0.11613908410072327
1784457073.9104779,138,0.1078428253531456
1784457074.3441422,139,0.11070229858160019
1784457076.0927246,143,0.08621828258037567
1784457076.5271325,144,0.07106268405914307
1784457076.9698517,145,0.061953142285346985
1784457077.4114614,146,0.05107545107603073
1784457077.848802,147,0.05790076404809952
1784457079.266097,150,0.07924856245517731
1784457081.024067,154,0.09903466701507568
1784457081.9040732,156,0.11514966189861298
1784457082.3438592,157,0.12369775027036667
1784457083.2204893,159,0.14790239930152893
1784457083.6555588,160,0.14772628247737885
1784457084.5338976,162,0.1424720287322998
1784457084.9697242,163,0.14115682244300842
1784457085.4091682,164,0.14014312624931335
1784457086.279458,166,0.12887179851531982
1784457087.1779935,168,0.12232932448387146
1784457088.203912,170,0.15544939041137695
1784457088.6948984,171,0.16114301979541779
1784457089.1876328,172,0.17763307690620422
1784457090.0955272,174,0.1798994243144989
1784457090.5703735,175,0.1907150149345398
1784457091.011597,176,0.18497036397457123
1784457091.4793444,177,0.1815706342458725
1784457091.9144604,178,0.19259247183799744
1784457092.791782,180,0.16873547434806824
1784457093.2629762,181,0.17286908626556396
1784457093.7023158,182,0.16118821501731873
1784457094.1385794,183,0.13609540462493896
1784457094.5967689,184,0.12454462051391602
1784457095.0384088,185,0.13561657071113586
1784457095.485322,186,0.13747240602970123
1784457096.823375,189,0.11741118878126144
1784457097.2680528,190,0.12185578048229218
1784457097.7167764,191,0.12328170984983444
1784457098.1665928,192,0.13353778421878815
1784457099.4972239,195,0.12465568631887436
1784457100.8398342,198,0.12129281461238861
1784457101.2822957,199,0.13024279475212097
1784457101.7304118,200,0.12055742740631104
1784457102.5835602,202,0.22429506480693817
1784457103.0021198,203,0.21488499641418457
1784457103.4247634,204,0.20138663053512573
1784457103.8479118,205,0.19189202785491943
1784457104.6955428,207,0.1923983097076416
1784457105.1102574,208,0.1752157062292099
1784457105.5239513,209,0.17642825841903687
1784457106.4919403,211,0.14394892752170563
1784457107.4174435,213,0.1457989513874054
1784457108.3136873,215,0.12281938642263412
1784457108.7655883,216,0.12224145978689194
1784457109.6783717,218,0.15793649852275848
1784457110.137984,219,0.15854129195213318
1784457110.5956476,220,0.1674182415008545
1784457111.0489895,221,0.16946956515312195
1784457111.5083895,222,0.17307399213314056
1784457112.4254797,224,0.18614409863948822
1784457112.8622303,225,0.18687817454338074
1784457113.3001256,226,0.18006369471549988
1784457114.6610343,229,0.1521311104297638
1784457115.5765789,231,0.15193644165992737
1784457116.0287073,232,0.16501255333423615
1784457116.9378655,234,0.16718828678131104
1784457117.392873,235,0.14739400148391724
1784457117.8579705,236,0.1316167414188385
1784457118.3206644,237,0.13354384899139404
1784457118.7571158,238,0.14222979545593262
1784457119.2088892,239,0.14991864562034607
1784457120.0884547,241,0.20457011461257935
1784457120.5434036,242,0.23073320090770721
1784457121.4147255,244,0.22293657064437866
1784457121.8587055,245,0.22931435704231262
1784457122.3364055,246,0.23627537488937378
1784457122.7686925,247,0.2274671494960785
1784457123.1998029,248,0.217204749584198
1784457123.6447694,249,0.21601593494415283
1784457125.0410058,252,0.2255556434392929
1784457125.499649,253,0.2147485613822937
1784457125.958382,254,0.245286226272583
1784457126.417278,255,0.2428201138973236
1784457127.3080227,257,0.22964990139007568
1784457127.7559285,258,0.2237907350063324
1784457128.186036,259,0.22366797924041748
1784457128.6108785,260,0.20711910724639893
1784457129.4704883,262,0.213382288813591
1784457129.9061658,263,0.18759900331497192
1784457132.106516,268,0.21158555150032043
1784457132.9750013,270,0.2097151279449463
1784457133.4074955,271,0.20834669470787048
1784457134.7263381,274,0.2086440771818161
1784457135.1662521,275,0.2147575467824936
1784457135.6135263,276,0.21215283870697021
1784457136.5699427,278,0.1984957456588745
1784457137.0579932,279,0.19067734479904175
1784457137.5548813,280,0.20227515697479248
1784457138.0086174,281,0.19852811098098755
1784457138.4402647,282,0.21386997401714325
1784457138.876203,283,0.21622809767723083
1784457139.3162737,284,0.22086980938911438
1784457139.749525,285,0.20485159754753113
1784457140.6424797,287,0.2193026840686798
1784457141.0889556,288,0.21687635779380798
1784457141.9630473,290,0.2042054384946823
1784457142.4017613,291,0.19001857936382294
1784457144.1562412,295,0.19181832671165466
1784457144.6208363,296,0.20521366596221924
1784457145.133155,297,0.20474359393119812
1784457145.5897715,298,0.2209838330745697
1784457146.1121237,299,0.23166024684906006
1784457146.652,300,0.23027747869491577
1784457148.6889777,304,0.22089049220085144
1784457149.2143726,305,0.19422243535518646
1784457149.735473,306,0.2200368046760559
1784457150.2421527,307,0.22779619693756104
1784457150.7372267,308,0.2081233263015747
1784457151.2390718,309,0.19394156336784363
1784457152.2488997,311,0.1717986762523651
1784457152.750918,312,0.153211772441864
1784457153.2550156,313,0.15443402528762817
1784457153.7595322,314,0.1413814276456833
1784457154.263534,315,0.14736878871917725
1784457154.7697039,316,0.14749637246131897
1784457155.7728655,318,0.12588196992874146
1784457156.28696,319,0.12627460062503815
1784457156.796288,320,0.11793886125087738
1784457157.3339782,321,0.12029465287923813
1784457157.8574655,322,0.10998247563838959
1784457158.8961873,324,0.10440441220998764
1784457160.3745081,327,0.10250427573919296
1784457161.3745394,329,0.09189894050359726
1784457161.87768,330,0.08810378611087799
1784457162.3806584,331,0.09004859626293182
1784457162.8794198,332,0.09146694839000702
1784457163.3791401,333,0.08851729333400726
1784457165.2592914,337,0.09451600164175034
1784457165.7030768,338,0.09102188050746918
1784457166.6124954,340,0.08051931113004684
1784457167.5186074,342,0.07202792167663574
1784457167.986168,343,0.06576743721961975
1784457168.435112,344,0.0608624629676342
1784457168.8966463,345,0.05739026516675949
1784457169.338943,346,0.052488259971141815
1784457170.2487543,348,0.03814854100346565
1784457170.6959286,349,0.022546153515577316
1784457171.1618855,350,0.011941825971007347
1784457172.0792084,352,0.004778939299285412
1784457172.535418,353,0.003060458227992058
1784457172.9845653,354,0.002629892434924841
1784457173.4610243,355,0.0026114205829799175
1784457174.3673782,357,0.0018628084799274802
1784457174.8199599,358,0.0021050660870969296
1784457175.73207,360,0.0021115788258612156
1784457176.1808321,361,0.0026369639672338963
1784457176.6383743,362,0.004364532418549061
1784457177.091971,363,0.004045027308166027
1784457177.5484908,364,0.0031301546841859818
1784457177.9962137,365,0.002749569248408079
1784457178.4376688,366,0.0032430472783744335
1784457178.876794,367,0.002910464769229293
1784457179.319981,368,0.003468083217740059
1784457179.7587285,369,0.0034735086373984814
1784457181.5683062,373,0.00724849384278059
1784457182.0400064,374,0.009718833491206169
1784457182.5054066,375,0.011396507732570171
1784457183.4196563,377,0.012484464794397354
1784457183.883955,378,0.012065475806593895
1784457185.694372,382,0.02340901456773281
1784457186.5773373,384,0.0331856869161129
1784457187.0199828,385,0.031894147396087646
1784457187.4613287,386,0.03850597143173218
1784457188.8001013,389,0.027633633464574814
1784457189.2437081,390,0.027050897479057312
1784457189.6874921,391,0.025577493011951447
1784457190.1512494,392,0.019505588337779045
1784457190.5922022,393,0.025188257917761803
1784457191.0351734,394,0.027208290994167328
1784457191.4839127,395,0.02358367294073105
1784457191.9264095,396,0.025105614215135574
1784457192.3771198,397,0.037248022854328156
1784457192.8269606,398,0.03189326450228691
1784457193.2700257,399,0.04016876220703125
1784457193.714138,400,0.04183239862322807
1784457194.1644387,401,0.04201887175440788
1784457194.622251,402,0.05359887331724167
1784457195.6666307,404,0.055180490016937256
1784457196.5937016,406,0.06605201214551926
1784457197.0687,407,0.07614368200302124
1784457197.5131052,408,0.08737495541572571
1784457197.9602408,409,0.10173943638801575
1784457199.2906067,412,0.13408687710762024
1784457199.7344105,413,0.13425272703170776
1784457200.1885657,414,0.1317649781703949
1784457200.6438813,415,0.12041901051998138
1784457201.977188,418,0.10884527862071991
1784457202.4200509,419,0.11050671339035034
1784457203.3130317,421,0.12840625643730164
1784457203.762909,422,0.1518978774547577
1784457205.0893056,425,0.18148624897003174
1784457205.534395,426,0.18096546828746796
1784457205.9717143,427,0.17380675673484802
1784457206.8514369,429,0.0894659087061882
1784457207.2942176,430,0.08372935652732849
1784457207.7411237,431,0.09086263179779053
1784457209.078606,434,0.12705139815807343
1784457209.522076,435,0.12091952562332153
1784457209.9695563,436,0.1272660344839096
1784457210.413453,437,0.1454600989818573
1784457210.853155,438,0.17264783382415771
1784457211.2953176,439,0.17502658069133759
1784457211.7331722,440,0.16944897174835205
1784457212.1751456,441,0.1623876392841339
1784457213.079232,443,0.17533890902996063
1784457213.5280287,444,0.1972888708114624
1784457213.9679327,445,0.2140927016735077
1784457214.4080656,446,0.21471050381660461
1784457216.1512558,450,0.22442977130413055
1784457216.5905495,451,0.23114752769470215
1784457217.0290756,452,0.226724311709404
1784457217.4688392,453,0.23475591838359833
1784457217.9516733,454,0.22632448375225067
1784457218.8615575,456,0.22239264845848083
1784457219.7218187,458,0.20391520857810974
1784457220.596785,460,0.19789664447307587
1784457221.036718,461,0.1789734661579132
1784457221.4796822,462,0.16884391009807587
1784457222.36595,464,0.1277490258216858
1784457222.8052297,465,0.1250559389591217
1784457223.2433815,466,0.1307571679353714
1784457224.1262665,468,0.112299844622612
1784457225.0054896,470,0.11666395515203476
1784457225.4483988,471,0.12147726863622665
1784457226.3519073,473,0.1412881761789322
1784457226.798823,474,0.1522296667098999
1784457227.2386177,475,0.15014126896858215
1784457228.5711575,478,0.11936295032501221
1784457229.0121624,479,0.1078815758228302
1784457229.4570572,480,0.10639314353466034
1784457229.900003,481,0.10792428255081177
1784457230.3478127,482,0.11184113472700119
1784457230.7921853,483,0.09878188371658325
1784457231.2355642,484,0.0967247486114502
1784457232.1272433,486,0.09069716930389404
1784457232.5767124,487,0.0933927521109581
1784457233.0226872,488,0.10789062082767487
1784457233.4686959,489,0.10955810546875
1784457233.9155688,490,0.10992026329040527
1784457234.36138,491,0.14417803287506104
1784457235.6968267,494,0.15827833116054535
1784457236.146231,495,0.13637317717075348
1784457237.046024,497,0.11673648655414581
1784457237.495002,498,0.12064196914434433
1784457237.94232,499,0.12330987304449081
1784457238.8307846,501,0.1330992430448532
1784457239.2800493,502,0.15132996439933777
1784457239.7274497,503,0.12974487245082855
1784457241.0777714,506,0.10563614964485168
1784457241.5256033,507,0.10931488126516342
1784457241.966472,508,0.12757058441638947
1784457242.4134498,509,0.12168460339307785
1784457242.8645036,510,0.09263263642787933
1784457243.3076043,511,0.05187809467315674
1784457243.7521458,512,0.040421221405267715
1784457244.1928904,513,0.04396994411945343
1784457244.6350205,514,0.04867807775735855
1784457245.5204167,516,0.07882815599441528
1784457245.972478,517,0.08459556102752686
1784457246.4144123,518,0.10025806725025177
1784457246.8552155,519,0.09125136584043503
1784457247.3004656,520,0.06744682788848877
1784457247.743851,521,0.06131206080317497
1784457248.6373112,523,0.06265518069267273
1784457249.9718392,526,0.059175051748752594
1784457251.7664793,530,0.06179885193705559
1784457253.102978,533,0.10278096050024033
1784457253.5511289,534,0.09857533872127533
1784457253.994899,535,0.08330628275871277
1784457254.4420683,536,0.08013392984867096
1784457254.885569,537,0.07052245736122131
1784457255.328992,538,0.06650994718074799
1784457255.7739658,539,0.04935517907142639
1784457256.2148528,540,0.03351718559861183
1784457256.661038,541,0.02986392006278038
1784457257.1133535,542,0.026963647454977036
1784457257.5584974,543,0.028992116451263428
1784457258.0020092,544,0.03739568591117859
1784457258.890148,546,0.056574515998363495
1784457259.3387873,547,0.07415619492530823
1784457260.6986964,550,0.10942791402339935
1784457261.5927083,552,0.10110794007778168
1784457262.0420423,553,0.08736544102430344
1784457262.483823,554,0.06187116727232933
1784457262.9259653,555,0.04244301840662956
1784457263.3727798,556,0.07030680775642395
1784457264.2665186,558,0.13942168653011322
1784457266.0451179,562,0.09311287105083466
1784457266.488151,563,0.07968349754810333
1784457266.9322333,564,0.07087228447198868
1784457267.8265152,566,0.04391072317957878
1784457268.2727427,567,0.05267735570669174
1784457268.7156787,568,0.0567467138171196
1784457269.1637878,569,0.059704333543777466
1784457270.0649772,571,0.06033347174525261
1784457270.955813,573,0.09219849109649658
1784457272.334841,576,0.07813499867916107
1784457274.1262586,580,0.05219817906618118
1784457275.9345708,584,0.0783776342868805
1784457276.378967,585,0.09007740020751953
1784457276.8319862,586,0.09594645351171494
1784457277.742053,588,0.05915413051843643
1784457278.2008615,589,0.06441602110862732
1784457278.6723542,590,0.06247485429048538
1784457279.1285627,591,0.057325687259435654
1784457279.5859056,592,0.059166811406612396
1784457280.4822564,594,0.06258200854063034
1784457280.9338248,595,0.06248406693339348
1784457281.3875413,596,0.06918834149837494
1784457281.8430712,597,0.07263266295194626
1784457282.2910361,598,0.07091996818780899
1784457282.7441733,599,0.06618726253509521
1784457283.6432302,601,0.06682207435369492
1784457284.1004276,602,0.07125496864318848
1784457284.5431073,603,0.07203918695449829
1784457285.4348505,605,0.060729511082172394
1784457286.336756,607,0.07495336979627609
1784457286.7889671,608,0.07462671399116516
1784457287.2406635,609,0.06235876679420471
1784457287.6922882,610,0.04980408400297165
1784457289.0534961,613,0.06289581954479218
1784457289.506407,614,0.05947917699813843
1784457290.4183164,616,0.04851558059453964
1784457290.8714132,617,0.0513564869761467
1784457291.3155584,618,0.06055118143558502
1784457292.2353404,620,0.06341323256492615
1784457293.141955,622,0.05639414116740227
1784457293.5937016,623,0.054068319499492645
1784457294.4930449,625,0.04666389152407646
1784457294.950411,626,0.044544242322444916
1784457295.4094174,627,0.047635726630687714
1784457295.859678,628,0.05432945489883423
1784457296.304121,629,0.0532030388712883
1784457297.6553593,632,0.04239032790064812
1784457298.0935414,633,0.04432914778590202
1784457298.5405474,634,0.0496419221162796
1784457298.9937098,635,0.05172327160835266
1784457299.895715,637,0.0358668714761734
1784457301.2649713,640,0.053569525480270386
1784457301.719453,641,0.051649849861860275
1784457302.175273,642,0.04638206213712692
1784457302.6257865,643,0.046203166246414185
1784457303.0793846,644,0.04587824270129204
1784457303.5361793,645,0.0432763397693634
1784457304.8972247,648,0.047308824956417084
1784457305.3472419,649,0.045243289321660995
1784457306.2520256,651,0.033856213092803955
1784457306.699005,652,0.0338178351521492
1784457307.1405082,653,0.030559059232473373
1784457307.5827975,654,0.02202325128018856
1784457308.0239878,655,0.02030707150697708
1784457309.4854572,658,0.027481799945235252
1784457310.0051734,659,0.026149500161409378
1784457310.5256202,660,0.025122201070189476
1784457311.0805867,661,0.02589123323559761
1784457313.9904504,667,0.026788949966430664
1784457314.9464922,669,0.023074371740221977
1784457315.4182782,670,0.022754019126296043
1784457317.0154545,673,0.01748025044798851
1784457317.9753873,675,0.017757490277290344
1784457318.4493303,676,0.017238344997167587
1784457318.922479,677,0.022494276985526085
1784457319.411923,678,0.021865803748369217
1784457319.889337,679,0.02057887613773346
1784457320.368769,680,0.020093388855457306
1784457321.3338156,682,0.018527580425143242
1784457321.806668,683,0.01789836585521698
1784457322.2839255,684,0.017129134386777878
1784457322.7660832,685,0.015057357028126717
1784457323.7327938,687,0.014149795286357403
1784457324.2390044,688,0.015441009774804115
1784457324.7103903,689,0.01535516045987606
1784457325.2047424,690,0.015423402190208435
1784457326.1832893,692,0.011833174154162407
1784457326.6600788,693,0.013282867148518562
1784457327.152086,694,0.01395480614155531
1784457327.6253119,695,0.01372475828975439
1784457328.1297252,696,0.01018520537763834
1784457328.6432056,697,0.009785756468772888
1784457329.7426589,699,0.009508183225989342
1784457331.3193302,702,0.008898710831999779
1784457331.8385997,703,0.007903010584414005
1784457332.9319057,705,0.008714191615581512
1784457335.010631,709,0.013323972932994366
1784457335.5572894,710,0.009818709455430508
1784457336.6075459,712,0.009590327739715576
1784457337.1049743,713,0.008983447216451168
1784457338.1554728,715,0.007341804914176464
1784457339.1881635,717,0.008386483415961266
1784457340.215918,719,0.010778233408927917
1784457340.73084,720,0.0084332674741745
1784457341.249563,721,0.007640696596354246
1784457342.273546,723,0.006615760736167431
1784457342.7805169,724,0.0068785883486270905
1784457343.2977223,725,0.007812784984707832
1784457343.81853,726,0.009019611403346062
1784457344.315023,727,0.008462764322757721
1784457344.817271,728,0.008542635478079319
1784457345.356096,729,0.01123892329633236
1784457345.8524177,730,0.01186280231922865
1784457346.346783,731,0.01028846763074398
1784457346.8510306,732,0.009164182469248772
1784457347.3908796,733,0.007607249543070793
1784457348.4334824,735,0.007003040052950382
1784457349.982528,738,0.007582306861877441
1784457350.5004745,739,0.009293204173445702
1784457351.0189676,740,0.011307711713016033
1784457352.0621219,742,0.00839671865105629
1784457352.5836565,743,0.008512484841048717
1784457353.1260462,744,0.007861428894102573
1784457353.6644897,745,0.00863832700997591
1784457354.2001183,746,0.009455501101911068
1784457356.8208086,751,0.010661831125617027
1784457357.3482654,752,0.008497401140630245
1784457358.9342692,755,0.0075803110376000404
1784457359.5049496,756,0.00817915890365839
1784457360.5983748,758,0.008621160872280598
1784457361.1179066,759,0.008005906827747822
1784457363.1611009,763,0.008636849001049995
1784457363.611609,764,0.007546564098447561
1784457364.0521827,765,0.00727827986702323
1784457364.9625564,767,0.007176524959504604
1784457365.4901402,768,0.007356360554695129
1784457365.9713917,769,0.007369623985141516
1784457366.4191322,770,0.00866013579070568
1784457366.867584,771,0.010423748753964901
1784457367.3905025,772,0.008578214794397354
1784457367.856456,773,0.008508672006428242
1784457368.7449334,775,0.0074210199527442455
1784457369.2085195,776,0.007398020476102829
1784457369.6758463,777,0.007772694807499647
1784457370.129084,778,0.008355999365448952
1784457370.6096737,779,0.0083148293197155
1784457371.104592,780,0.008169684559106827
1784457371.586057,781,0.010117444209754467
1784457372.0578957,782,0.009968576952815056
1784457372.5476475,783,0.009061350487172604
1784457374.0260096,786,0.008762862533330917
1784457374.9492986,788,0.00861246045678854
1784457375.456223,789,0.00980084203183651
1784457376.3731947,791,0.010605479590594769
1784457377.2632263,793,0.009865127503871918
1784457377.7476509,794,0.00987523514777422
1784457378.1910446,795,0.008537214249372482
1784457378.699091,796,0.009387622587382793
1784457379.1642492,797,0.008750875480473042
1784457380.1309812,799,0.011174521408975124
1784457380.5933542,800,0.010537823662161827
1784457382.450503,804,0.009685589000582695
1784457382.9490533,805,0.009453409351408482
1784457383.4314091,806,0.00978165678679943
1784457383.894074,807,0.009185083210468292
1784457385.286607,810,0.010150906629860401
1784457385.777364,811,0.00911544356495142
1784457386.7846823,813,0.013126230798661709
1784457387.2287755,814,0.010611760430037975
1784457388.632053,817,0.009043795056641102
1784457389.0732737,818,0.009461509995162487
1784457389.5122988,819,0.009815046563744545
1784457389.9914012,820,0.011059040203690529
1784457390.4693658,821,0.01017545536160469
1784457390.9322162,822,0.010867904871702194
1784457391.4277768,823,0.013109218329191208
1784457391.8716116,824,0.012364912778139114
1784457392.309831,825,0.011524520814418793
1784457392.7576554,826,0.010657703503966331
1784457393.2100956,827,0.009181937202811241
1784457393.6509583,828,0.009101983159780502
1784457394.5794423,830,0.01081073097884655
1784457395.475451,832,0.010010750964283943
1784457395.921411,833,0.013380032032728195
1784457396.8910046,835,0.012722071260213852
1784457397.4126115,836,0.011614653281867504
1784457397.8851676,837,0.011155173182487488
1784457398.781049,839,0.00972643494606018
1784457399.2551906,840,0.009847359731793404
1784457400.2517664,842,0.011187901720404625
1784457400.7608423,843,0.012153051793575287
1784457401.706836,845,0.0126272514462471
1784457402.6787753,847,0.010783012956380844
1784457404.0985672,850,0.011053435504436493
1784457404.6369114,851,0.011328963562846184
1784457406.015251,854,0.014461605809628963
1784457406.9900239,856,0.01240565162152052
1784457407.4956195,857,0.011420330964028835
1784457407.935512,858,0.011500829830765724
1784457408.821826,860,0.011123817414045334
1784457409.263463,861,0.0118391839787364
1784457409.7249315,862,0.013407804071903229
1784457411.1810849,865,0.01769692450761795
1784457411.6276257,866,0.015396702103316784
1784457412.5603755,868,0.013994341716170311
1784457413.432555,870,0.0136076919734478
1784457413.8685067,871,0.013976974412798882
1784457415.204764,874,0.014507776126265526
1784457416.1026714,876,0.017173217609524727
1784457416.577674,877,0.014968398958444595
1784457417.9420254,880,0.012995867058634758
1784457418.382448,881,0.014360601082444191
1784457418.822069,882,0.01488509587943554
1784457419.2549067,883,0.015545815229415894
1784457419.7037454,884,0.014630129560828209
1784457420.199581,885,0.016441240906715393
1784457420.6431072,886,0.017904462292790413
1784457421.086493,887,0.015156224370002747
1784457421.5242484,888,0.01506749540567398
1784457421.9935532,889,0.013957900926470757
1784457422.4476645,890,0.014955336228013039
1784457423.3733637,892,0.013381622731685638
1784457423.8733244,893,0.013640107586979866
1784457424.829088,895,0.013940727338194847
1784457425.784204,897,0.015645010396838188
1784457426.2980566,898,0.013004298321902752
1784457427.7310207,901,0.012109632603824139
1784457428.19309,902,0.012838607653975487
1784457429.1351888,904,0.012929152697324753
1784457429.5774624,905,0.013163553550839424
1784457430.0708153,906,0.015099957585334778
1784457430.521032,907,0.015985002741217613
1784457430.9971588,908,0.012831056490540504
1784457431.8813066,910,0.012995166704058647
1784457432.362124,911,0.012209138832986355
1784457433.2464187,913,0.011551223695278168
1784457433.6864035,914,0.013385286554694176
1784457434.565954,916,0.015426119789481163
1784457435.0662901,917,0.017780490219593048
1784457435.5377245,918,0.014721455983817577
1784457436.0148776,919,0.013807820156216621
1784457436.4790993,920,0.012399575673043728
1784457436.9250953,921,0.01218521036207676
1784457437.8433049,923,0.01173819974064827
1784457439.7414176,927,0.016214510425925255
1784457440.2272277,928,0.016077201813459396
1784457440.6919188,929,0.014025010168552399
1784457441.1372232,930,0.013132902793586254
1784457441.5897026,931,0.012652946636080742
1784457442.063094,932,0.012192046269774437
1784457442.5763447,933,0.011676925234496593
1784457443.0283477,934,0.013253934681415558
1784457443.4787364,935,0.01436852477490902
1784457445.2889593,939,0.016301050782203674
1784457445.7876616,940,0.014509584754705429
1784457446.2364576,941,0.01401413045823574
1784457446.6827102,942,0.012512601912021637
1784457448.0864823,945,0.012981127016246319
1784457448.551737,946,0.012723243795335293
1784457449.0363507,947,0.013318667188286781
1784457449.9518464,949,0.015594568103551865
1784457450.3891535,950,0.013457752764225006
1784457451.3282664,952,0.013555329293012619
1784457452.2844222,954,0.012692876160144806
1784457452.799747,955,0.013958378694951534
1784457453.302304,956,0.0129158403724432
1784457454.67921,959,0.017627794295549393
1784457455.117582,960,0.015283001586794853
1784457455.5565786,961,0.013487150892615318
1784457456.0018642,962,0.01283879391849041
1784457456.4411683,963,0.01297333836555481
1784457456.8799605,964,0.01343183871358633
1784457457.3685217,965,0.013988221995532513
1784457458.2775292,967,0.013765252195298672
1784457458.759802,968,0.014848306775093079
1784457460.1936262,971,0.014373297803103924
1784457462.6138177,976,0.0141275804489851
1784457463.5903227,978,0.013708128593862057
1784457464.0602705,979,0.0165717676281929
1784457464.5607197,980,0.0165556650608778
1784457465.0342567,981,0.014676062390208244
1784457465.5234566,982,0.014643259346485138
1784457466.031197,983,0.013397036120295525
1784457467.4663286,986,0.013989357277750969
1784457467.9413064,987,0.014390308409929276
1784457468.440019,988,0.013450319878757
1784457468.9099047,989,0.015140241011977196
1784457469.4142416,990,0.016721738502383232
1784457470.4041939,992,0.013799099251627922
1784457471.3997006,994,0.012322813272476196
1784457471.895545,995,0.012356173247098923
1784457472.3529873,996,0.013191952370107174
1784457473.2345889,998,0.01286470890045166
1784457473.6858687,999,0.013580027036368847
1784457474.1235635,1000,0.015815427526831627
1784457474.5924506,1001,0.015428643673658371
1784457475.052229,1002,0.013387518934905529
1784457475.4939165,1003,0.012102562002837658
1784457475.9632254,1004,0.012245336547493935
1784457476.437334,1005,0.012003890238702297
1784457476.9072993,1006,0.011777802370488644
1784457477.3486454,1007,0.013010367751121521
1784457479.2204866,1011,0.016180898994207382
1784457480.099469,1013,0.01327984593808651
1784457480.5859313,1014,0.012202720157802105
1784457481.0407066,1015,0.011643837206065655
1784457481.4788222,1016,0.011248517781496048
1784457481.94084,1017,0.012527251616120338
1784457483.3338978,1020,0.013774863444268703
1784457484.257035,1022,0.01442988496273756
1784457486.0849047,1026,0.013158855959773064
1784457486.9888144,1028,0.013326483778655529
1784457487.4253209,1029,0.014072014950215816
1784457488.3420477,1031,0.015406357124447823
1784457490.157123,1035,0.012283507734537125
1784457490.6138926,1036,0.012525573372840881
1784457491.0649917,1037,0.012936735525727272
1784457491.5054548,1038,0.01313354354351759
1784457491.9493012,1039,0.013658381067216396
1784457493.805074,1043,0.01563609205186367
1784457494.7089102,1045,0.013143757358193398
1784457495.1826842,1046,0.012989657931029797
1784457496.072118,1048,0.01366167888045311
1784457496.5135229,1049,0.014928130432963371
1784457497.9854124,1052,0.01831876114010811
1784457498.4395888,1053,0.01713920757174492
1784457498.9089303,1054,0.014850236475467682
